rssi_1_1,rssi_1_2,rssi_1_3,rssi_2_1,rssi_2_2,rssi_2_3,rssi_3_1,rssi_3_2,rssi_3_3,delay_1,delay_2,delay_3,lat,lon,indoor
-100.84228,-115.00301,-96.308395,-115.25878,-98.86169,-96.75701,-99.330284,-98.8722,-114.43638,4.993632,3.039427,2.6891499,-8.055786,-34.951504,1.0
-99.09315,-114.45848,-96.69272,-115.470024,-100.55853,-97.22952,-100.07179,-96.94141,-114.31752,5.0174117,3.001086,2.5331864,-8.055784,-34.95161,1.0
-104.68189,-109.082214,-106.63555,-108.996704,-98.43311,-100.146255,-101.036125,-98.204216,-114.41271,4.973865,3.0085266,2.0807688,-8.055493,-34.951313,1.0
-83.83534,-92.83767,-87.45092,-89.41161,-87.530426,-95.1598,-77.86985,-82.71264,-93.46715,4.055772,3.9674697,1.6144595,-8.05323,-34.95397,0.0
-90.51964,-94.705315,-90.53241,-92.62691,-89.760994,-98.61613,-84.6829,-76.7533,-94.818954,4.585882,3.7279303,1.6513242,-8.05417,-34.95356,0.0
-106.153946,-115.61739,-105.7348,-103.774216,-98.2132,-95.08386,-97.82733,-95.09976,-114.4341,5.0067587,2.99762,2.0058517,-8.055506,-34.95169,1.0
-102.24319,-114.98422,-98.09508,-115.22556,-97.98636,-96.862076,-98.54282,-100.04449,-114.35819,5.0218315,3.0309596,2.4749095,-8.055786,-34.951504,1.0
-105.01468,-113.36645,-105.968056,-108.45061,-97.24767,-92.142685,-96.8534,-97.97947,-114.28327,5.0142956,3.002705,2.0635428,-8.055786,-34.951504,1.0
-107.41701,-107.53372,-106.71862,-107.77689,-106.46863,-104.180275,-105.280685,-103.14444,-114.65402,5.009513,3.0083363,2.0783708,-8.055424,-34.951595,1.0
-93.59682,-90.50059,-99.6229,-75.04547,-98.288795,-94.00139,-95.425224,-99.86062,-97.40937,2.78082,1.6899958,5.0463557,-8.049371,-34.94754,0.0
-102.37988,-109.655235,-107.4765,-110.36209,-100.52821,-95.86313,-99.94075,-99.22541,-114.51582,4.987105,3.0130532,2.0624762,-8.055786,-34.951504,1.0
-90.810974,-98.313995,-93.34644,-96.13767,-92.34273,-89.23728,-70.701965,-67.91439,-94.75492,5.187462,4.280372,1.2092601,-8.05553,-34.9553,0.0
-103.15917,-110.73517,-106.76821,-110.13457,-95.57039,-86.96528,-96.59318,-97.65222,-114.35454,4.9929695,3.0125766,2.0658326,-8.055684,-34.951332,1.0
-166.35667,-78.61933,-60.747295,-145.41075,-88.13161,-66.64843,-56.77529,-165.47708,-53.617023,7.637451,6.6002145,2.5436227,-8.05637,-34.95647,0.0
-103.19201,-110.487236,-106.167816,-109.98535,-91.766304,-95.0879,-95.81723,-98.90183,-114.246475,5.0013456,2.9923358,2.1215653,-8.055834,-34.951363,1.0
-103.09838,-110.74781,-106.087364,-108.67144,-106.19088,-105.24429,-106.389656,-99.92508,-114.30417,5.004702,2.9939537,2.0773215,-8.055684,-34.951332,1.0
-105.17454,-115.15931,-106.71799,-105.15924,-97.374405,-96.55837,-97.28843,-95.77064,-114.41206,5.043911,2.9952645,2.1294491,-8.055786,-34.951504,1.0
-103.99787,-109.49514,-107.0719,-108.77153,-100.31682,-105.26085,-101.6516,-100.523735,-114.516655,4.976735,3.0365345,2.0354357,-8.055784,-34.95161,1.0
-114.78722,-114.365234,-114.00909,-114.40106,-114.34136,-113.29407,-94.19188,-85.91936,-114.56543,4.968865,3.008792,2.1237926,-8.055605,-34.95173,1.0
-106.12642,-109.0243,-106.5613,-107.91784,-105.14762,-105.14286,-104.38972,-102.53392,-114.525116,4.9905286,3.0143173,2.0542486,-8.055424,-34.951595,1.0
-99.48218,-99.08385,-97.38961,-97.81192,-88.33235,-87.142456,-100.13589,-95.37094,-114.033195,5.040186,3.0146897,2.9976566,-8.055424,-34.951595,1.0
-100.85825,-113.22409,-102.135315,-113.60552,-103.38385,-100.111694,-100.12886,-99.48767,-114.30675,5.0027003,2.9851174,2.1073222,-8.055493,-34.951313,1.0
-102.36607,-109.440895,-106.66971,-110.52655,-94.53223,-92.67966,-97.27592,-98.03024,-114.2837,4.996091,2.998609,2.109503,-8.055834,-34.951363,1.0
-87.52699,-96.38652,-90.96896,-98.40949,-97.58288,-89.03359,-89.69018,-92.109146,-81.15332,4.956949,6.382761,1.1829406,-8.05245,-34.9598,0.0
-113.57566,-115.098885,-112.58126,-113.36958,-98.53467,-94.96598,-89.862045,-81.07976,-114.61901,4.881567,3.00549,2.6768813,-8.055605,-34.95173,1.0
-100.87355,-114.54749,-95.36374,-114.73764,-95.99331,-95.31397,-96.224785,-93.27774,-114.50768,4.978091,3.0158055,2.0306058,-8.055605,-34.95173,1.0
-106.0489,-112.58741,-106.409676,-105.20751,-97.2397,-94.60334,-99.5809,-94.43314,-114.567245,5.0172486,2.9805133,2.0390983,-8.05538,-34.951736,1.0
-92.587776,-93.3544,-91.51223,-93.255646,-83.54449,-85.62721,-89.329895,-76.773994,-96.44442,4.9326735,3.7054925,2.0964043,-8.05512,-34.95325,0.0
-107.62223,-114.75243,-107.023445,-113.38692,-105.60814,-110.537704,-95.4696,-98.23481,-112.37273,4.996843,2.9622233,2.1150882,-8.055684,-34.951332,1.0
-91.862274,-89.74919,-90.60426,-86.64642,-76.07036,-78.41222,-85.180214,-80.4383,-95.04972,5.574372,2.8129475,2.9002576,-8.0564,-34.9507,0.0
-90.75431,-99.000916,-92.324455,-95.87378,-92.21947,-91.552605,-73.67288,-70.69427,-92.54247,5.1181264,5.0582294,0.50751156,-8.05527,-34.956207,0.0
-75.44933,-89.92824,-82.1156,-93.15322,-96.23985,-91.8209,-88.82668,-108.7745,-88.817,3.3226774,6.5641203,3.1846013,-8.04833,-34.95907,0.0
-102.78639,-115.748695,-98.9523,-113.02972,-98.50806,-96.255585,-94.93767,-97.51858,-114.39322,4.993597,2.9703715,2.0346377,-8.055424,-34.951595,1.0
-98.16708,-113.94813,-98.0553,-115.724464,-104.97924,-98.8027,-100.5626,-99.26326,-114.34371,5.033212,3.0088577,2.3354933,-8.055786,-34.951504,1.0
-99.805626,-114.66633,-97.50226,-115.290306,-100.13714,-96.74758,-96.99262,-96.73722,-114.41849,5.02749,3.0147934,1.9775875,-8.055605,-34.95173,1.0
-102.20692,-113.138535,-104.0648,-112.86103,-99.52419,-91.895905,-97.16781,-98.75279,-114.40615,4.9855275,3.01975,2.0619612,-8.055784,-34.95161,1.0
-100.72616,-114.596725,-98.44296,-114.54206,-101.554,-96.62307,-97.75812,-99.63763,-114.534256,4.9932127,3.0080547,1.9577415,-8.05538,-34.951736,1.0
-98.87902,-105.58341,-97.81749,-98.37201,-87.349655,-89.005646,-99.60541,-94.336685,-114.151306,5.072011,2.9847918,2.9139264,-8.055784,-34.95161,1.0
-82.51227,-91.71888,-89.91615,-86.145905,-98.40694,-90.16248,-93.1992,-100.603096,-97.871315,2.026105,2.8597212,3.769905,-8.04863,-34.95071,0.0
-105.88515,-111.05661,-106.87688,-106.321144,-96.9354,-91.39179,-98.96461,-94.40585,-114.6751,4.987474,3.00335,2.0446818,-8.055605,-34.95173,1.0
-102.84868,-113.329094,-102.84941,-112.45892,-102.31395,-95.27055,-98.93669,-99.31419,-114.58128,4.9687433,3.022271,1.9485629,-8.05538,-34.951736,1.0
-113.43445,-113.9823,-113.5978,-114.51926,-97.01966,-94.39868,-90.33772,-79.48019,-114.6878,4.9141192,2.9982412,2.8121707,-8.055786,-34.951504,1.0
-99.56947,-102.20652,-98.57472,-100.71236,-92.68231,-91.80903,-100.17606,-96.98039,-114.419266,5.018988,3.0040731,2.8934312,-8.055605,-34.95173,1.0
-98.323784,-101.53467,-98.56804,-100.001366,-92.834114,-91.46731,-100.68762,-95.98696,-114.179276,5.0996656,2.9802413,3.0656867,-8.055786,-34.951504,1.0
-86.250595,-89.29639,-86.296776,-83.72242,-80.54748,-87.7594,-90.87173,-83.37706,-95.52376,4.9651036,2.0705595,3.0698738,-8.05451,-34.94958,0.0
-89.438675,-89.69869,-88.37253,-57.831326,-74.51313,-80.46082,-81.14748,-86.17309,-96.80336,4.4413295,0.3081035,5.2059584,-8.05258,-34.94596,0.0
-103.1119,-111.35716,-105.77925,-109.29467,-103.04943,-107.60127,-104.81507,-98.28968,-113.48849,5.0379653,2.9642088,2.0830848,-8.055786,-34.951504,1.0
-89.00081,-92.894066,-90.872665,-64.51518,-86.41184,-88.83934,-91.83245,-91.903564,-97.287926,3.5876238,0.86915904,4.45747,-8.05105,-34.94766,0.0
-105.51065,-115.74282,-105.63278,-103.3383,-98.47481,-93.69027,-97.737564,-95.72889,-114.44347,5.0090218,3.0251377,2.0058224,-8.05538,-34.951736,1.0
-105.17093,-112.42189,-106.92824,-106.94908,-97.669945,-93.30426,-98.287674,-95.37987,-114.60849,4.9680905,3.0012372,2.0294428,-8.055605,-34.95173,1.0
-86.58633,-89.07493,-87.64428,-64.22963,-81.221146,-82.043884,-90.608406,-92.302315,-96.787735,4.091483,0.79931855,4.100426,-8.05218,-34.947872,0.0
-77.98699,-97.22347,-83.9128,-89.80714,-94.851135,-90.68913,-85.98415,-96.28041,-97.908005,3.1149368,4.0152044,2.4266713,-8.05052,-34.9538,0.0
-101.94911,-114.57198,-102.02484,-113.71856,-104.65415,-114.73967,-90.28367,-84.655785,-103.91928,5.0077157,3.0437648,1.9173732,-8.055506,-34.95169,1.0
-107.85003,-115.07484,-106.20466,-114.362366,-107.05265,-114.39645,-92.446884,-93.7083,-108.86715,5.002567,2.9746735,2.1007025,-8.055784,-34.95161,1.0
-90.29937,-91.6331,-92.09727,-63.17032,-81.33241,-85.27808,-89.32071,-94.55076,-98.58361,3.7952175,0.88235486,4.1268992,-8.0519905,-34.947628,0.0
-104.30944,-113.42258,-104.60044,-111.47004,-100.034195,-108.95828,-99.29354,-100.370224,-111.85285,4.985697,2.9894843,2.0288398,-8.055786,-34.951504,1.0
-105.12346,-114.13981,-106.218445,-106.79996,-96.501945,-99.2389,-97.26362,-97.97497,-114.248886,5.026429,2.9963489,2.092185,-8.055784,-34.95161,1.0
-103.64973,-109.8225,-106.49124,-108.93504,-98.47247,-105.763565,-100.17241,-100.814926,-114.29638,5.001015,3.0103502,2.0705736,-8.055786,-34.951504,1.0
-79.943596,-98.09741,-82.63041,-93.9206,-92.14634,-86.818695,-72.81138,-86.20759,-97.50242,3.5000057,4.4265943,1.7197242,-8.05091,-34.954998,0.0
-109.08913,-107.925766,-106.31033,-107.50469,-104.03617,-103.6028,-103.4877,-103.70591,-114.4095,5.0037565,3.017215,2.020113,-8.05538,-34.951736,1.0
-102.10952,-107.0685,-104.1052,-106.98836,-95.766556,-95.25309,-100.45853,-97.0092,-114.23006,5.0338855,2.9664412,2.3886547,-8.055786,-34.951504,1.0
-93.51874,-92.49882,-92.726776,-91.01684,-82.23022,-92.60591,-81.722755,-70.31483,-96.23124,4.7511873,4.112749,1.8857272,-8.0548,-34.95363,0.0
-90.75945,-98.19726,-92.43247,-97.083015,-92.775,-92.218475,-75.95458,-75.5956,-94.39572,4.6778674,4.9311395,0.7910825,-8.05448,-34.956028,0.0
-108.38143,-115.93567,-107.80011,-106.404305,-98.731384,-96.100174,-95.31071,-91.337326,-114.3942,5.0009546,2.9935968,2.2251468,-8.055605,-34.95173,1.0
-104.73271,-110.20147,-105.7189,-109.8892,-101.08821,-96.49703,-100.47014,-99.23131,-114.42233,4.970318,3.0164204,2.0008051,-8.055424,-34.951595,1.0
-89.55371,-99.33736,-84.6837,-99.28938,-99.82097,-96.26882,-82.113014,-84.67473,-91.166595,4.559172,4.7950716,1.0233666,-8.05402,-34.955887,0.0
-100.22618,-114.51275,-97.6749,-114.5684,-99.60832,-97.57123,-100.17618,-97.97584,-114.3365,5.019069,2.985137,2.5648618,-8.055684,-34.951332,1.0
-108.50127,-114.682945,-107.79771,-113.5174,-106.81711,-113.04453,-94.99097,-96.374916,-111.65407,4.996986,2.976024,2.1263268,-8.055834,-34.951363,1.0
-93.47309,-96.32429,-83.3407,-94.801445,-86.31144,-87.34104,-88.655975,-77.9598,-90.15646,5.408733,4.6629157,1.8673375,-8.0555,-34.953728,0.0
-107.86072,-115.776024,-105.62928,-106.77768,-95.05821,-93.230705,-94.964615,-91.55321,-114.12226,4.986178,2.987047,2.4044898,-8.055493,-34.951313,1.0
-100.29095,-114.50274,-95.151505,-114.68059,-94.79986,-95.34398,-97.7455,-94.12804,-114.16423,4.9864006,2.998184,2.221392,-8.055605,-34.95173,1.0
-108.53686,-106.15102,-106.94536,-108.37779,-99.33073,-97.19797,-102.71795,-96.889496,-114.65798,5.055008,2.9817405,2.0876336,-8.05538,-34.951736,1.0
-90.22974,-90.58098,-92.31059,-76.537186,-76.4175,-76.55523,-85.5755,-87.06748,-97.182,4.8335867,1.9616543,3.369171,-8.05445,-34.94954,0.0
-106.70014,-110.59292,-108.19351,-109.21035,-100.71578,-105.10991,-98.95607,-99.41622,-114.41163,4.975026,3.0164585,2.0742254,-8.055493,-34.951313,1.0
-100.36394,-114.714516,-95.33096,-114.78765,-95.12073,-95.916985,-99.74657,-95.51464,-114.11742,4.9741015,3.0469198,2.7651086,-8.055786,-34.951504,1.0
-89.19243,-86.021095,-94.64395,-87.96359,-102.14195,-97.74231,-100.21464,-103.39684,-98.0469,1.9817891,2.7595632,4.0004563,-8.04846,-34.95076,0.0
-96.55474,-85.92946,-99.46692,-83.54828,-105.631386,-102.855415,-96.456085,-103.23122,-96.01356,2.6549146,1.6071007,5.454336,-8.04849,-34.94696,0.0
-87.77064,-88.10584,-93.31554,-89.97191,-101.90212,-95.098175,-99.38584,-102.959,-98.9041,2.1817062,2.644063,3.9531062,-8.04865,-34.95062,0.0
-108.85126,-107.20767,-106.62994,-107.66764,-104.461205,-103.219025,-103.96489,-103.316696,-114.58098,5.013909,3.0015342,2.066854,-8.055424,-34.951595,1.0
-108.20541,-114.8031,-106.16465,-114.31849,-107.238106,-112.165634,-89.6629,-93.38097,-110.53326,4.9035225,2.96003,2.0504217,-8.055424,-34.951595,1.0
-106.85571,-108.39182,-106.96937,-108.7112,-96.01658,-98.96859,-100.38683,-95.79893,-114.441124,4.9903884,3.0032885,2.0426378,-8.055605,-34.95173,1.0
-86.174446,-97.08291,-89.29,-86.432175,-89.598976,-89.93893,-88.703316,-89.77394,-97.92866,3.6516674,3.3486776,2.1151643,-8.05251,-34.953358,0.0
-103.506134,-112.207306,-106.45644,-109.77406,-97.33396,-89.99972,-97.15857,-97.91752,-114.35906,4.996205,3.0140846,2.0530999,-8.055784,-34.95161,1.0
-107.8622,-107.7897,-107.00357,-108.33664,-98.88342,-95.3132,-101.34127,-96.58241,-114.62648,4.991762,3.0193102,2.0011516,-8.05538,-34.951736,1.0
-90.37435,-94.93046,-94.327675,-77.16992,-91.012405,-88.66889,-94.75793,-96.24723,-97.252426,3.26114,2.2918458,2.9608665,-8.05118,-34.950592,0.0
-90.32789,-99.41335,-88.07801,-97.580795,-93.00061,-93.79199,-79.80482,-69.942986,-93.26044,5.108347,4.8023214,0.64288664,-8.0554695,-34.9554,0.0
-102.52162,-114.9673,-102.303154,-113.57249,-103.82418,-114.547615,-94.823265,-92.15518,-104.937515,4.9794846,3.0056934,1.9963363,-8.055784,-34.95161,1.0
-101.49183,-113.84457,-102.024086,-113.20681,-99.96419,-97.052704,-98.39325,-98.78911,-114.25948,5.003291,2.9778824,2.0990689,-8.055493,-34.951313,1.0
-88.56583,-88.16686,-95.301476,-85.62823,-101.084465,-96.09811,-95.20013,-97.26776,-95.676414,2.8891299,1.543032,5.378897,-8.04914,-34.94713,0.0
-88.7835,-87.90651,-87.514824,-80.7969,-70.55437,-69.66227,-80.225044,-84.48315,-94.82601,6.104834,1.9464203,5.1523724,-8.05719,-34.94653,0.0
-106.55827,-114.78825,-106.76514,-102.850334,-97.93636,-98.189674,-98.821175,-95.34326,-114.477264,5.008527,3.0006123,2.0306485,-8.05538,-34.951736,1.0
-89.65691,-92.04234,-94.48896,-90.1404,-105.213295,-94.68085,-96.44737,-101.63266,-97.74278,2.3246973,2.408527,3.8358746,-8.049311,-34.95039,0.0
-100.40007,-114.618126,-98.71813,-115.20186,-101.01812,-97.644966,-99.29284,-99.83774,-114.44722,5.0276194,3.024771,2.2566097,-8.055784,-34.95161,1.0
-105.11753,-110.776886,-106.81032,-108.082,-96.32593,-101.36493,-99.35958,-98.44176,-114.467964,4.9666705,3.0211928,2.0136714,-8.055605,-34.95173,1.0
-87.72049,-93.1834,-90.17461,-90.197624,-87.39865,-93.7798,-81.180016,-73.878845,-95.09264,4.77227,3.7545152,1.74791,-8.05427,-34.953583,0.0
-105.65432,-115.874725,-106.048355,-103.510994,-97.59714,-95.123474,-97.020325,-96.16076,-114.453445,5.0519247,2.980343,2.089637,-8.055493,-34.951313,1.0
-100.62132,-114.75264,-96.441345,-114.59841,-98.40162,-94.67814,-94.85862,-95.00118,-114.48315,5.007294,2.9898694,1.9555242,-8.05538,-34.951736,1.0
-103.444466,-110.42275,-106.581856,-109.438225,-94.29918,-102.73887,-97.96853,-98.98357,-114.46002,4.992913,3.002314,2.0392334,-8.055784,-34.95161,1.0
-91.071434,-97.67097,-91.69114,-94.89985,-87.67796,-91.34249,-76.247055,-70.302376,-92.66861,5.2230563,5.0797515,0.63380855,-8.05548,-34.9557,0.0
-103.14334,-113.92783,-103.49413,-111.96309,-98.33231,-96.7975,-97.40174,-98.7956,-114.49867,4.971927,3.0162723,1.981263,-8.055605,-34.95173,1.0
-106.66587,-108.206955,-107.07873,-108.04044,-99.57057,-102.14665,-102.180565,-99.9739,-114.561356,4.9916177,3.0084784,2.0486698,-8.055605,-34.95173,1.0
-108.25712,-115.48931,-107.4291,-105.97562,-96.717476,-92.89835,-95.556854,-87.69008,-114.489044,4.963107,2.9925115,2.2347033,-8.05538,-34.951736,1.0
-100.11765,-114.55613,-96.783585,-115.09229,-95.70068,-95.20932,-97.306984,-96.648445,-114.43357,5.022703,2.9746816,2.2604165,-8.055784,-34.95161,1.0
-102.83373,-111.9422,-104.372444,-111.223785,-98.14554,-102.89581,-99.32428,-98.48305,-114.09488,5.0369425,2.954312,2.1612418,-8.055834,-34.951363,1.0
-101.6563,-89.76867,-83.029015,-88.69202,-66.81835,-67.79029,-80.269005,-83.31477,-92.7613,6.9774246,2.4842522,5.661634,-8.05933,-34.9469,0.0
-111.52112,-111.33827,-110.53914,-110.742485,-111.99941,-108.94588,-99.64996,-100.51866,-114.647934,4.9817915,2.9899156,2.035283,-8.05538,-34.951736,1.0
-99.55664,-101.24742,-97.224174,-99.94591,-91.17912,-89.12724,-100.417404,-97.788574,-113.90544,5.06998,3.0695438,2.8992062,-8.055605,-34.95173,1.0
-115.34344,-114.659615,-115.263855,-114.61471,-115.70565,-114.175446,-93.15121,-89.73251,-114.657326,4.986231,2.987722,2.1478806,-8.055493,-34.951313,1.0
-92.18099,-93.970856,-92.89008,-64.63592,-84.04999,-83.84142,-87.33867,-92.862755,-98.77253,3.8220046,0.9727733,4.500678,-8.05153,-34.94771,0.0
-103.48407,-109.951866,-106.74172,-109.12028,-105.58486,-105.29517,-104.05848,-101.6231,-114.48382,4.984095,3.0206501,2.0291643,-8.055786,-34.951504,1.0
-92.18483,-93.68762,-90.889534,-93.93419,-83.419,-86.75569,-88.072174,-75.51444,-95.93585,4.9220676,3.898013,1.8290606,-8.0554,-34.95368,0.0
-106.961784,-115.36046,-106.97705,-102.798004,-101.420845,-99.87401,-99.34274,-97.680786,-114.51019,5.0094805,3.001885,1.984443,-8.05538,-34.951736,1.0
-104.202194,-109.68832,-106.54775,-108.931625,-105.77625,-104.4088,-104.73091,-100.40765,-114.24653,4.996868,3.0083623,2.1280057,-8.055493,-34.951313,1.0
-109.18252,-107.909615,-105.94923,-108.624954,-105.770905,-104.14891,-104.27692,-103.41948,-114.309715,4.9966927,3.0053706,2.0284796,-8.05538,-34.951736,1.0
-105.999115,-113.5596,-106.48784,-104.417694,-98.59621,-93.677734,-98.88687,-95.33342,-114.64925,4.9931803,3.0075426,1.9868137,-8.05538,-34.951736,1.0
-105.49467,-115.082634,-96.17601,-114.68313,-96.45959,-95.789604,-98.39045,-99.58291,-114.1937,4.9249244,3.0721602,3.1545718,-8.055834,-34.951363,1.0
-103.331535,-109.66859,-106.04966,-109.2543,-93.32294,-103.14644,-98.05974,-98.74606,-114.20589,5.021614,2.9816546,2.1233926,-8.055834,-34.951363,1.0
-105.59477,-115.14494,-103.461716,-114.546974,-104.335625,-110.90007,-95.36642,-95.2145,-109.61334,4.998021,2.972669,2.0998788,-8.055784,-34.95161,1.0
-103.01216,-112.94862,-103.74289,-111.52553,-99.21014,-95.75904,-98.362816,-97.66489,-114.69623,4.9418244,3.0253334,1.9587433,-8.055605,-34.95173,1.0
-80.83726,-94.33174,-85.805824,-95.39925,-96.382,-91.67519,-87.66111,-97.11143,-98.717926,3.1442463,4.4703197,2.2822814,-8.050409,-34.95485,0.0
-111.571335,-114.28753,-110.82169,-114.25399,-110.72138,-114.13064,-90.992714,-82.07926,-112.45479,5.03017,3.0153584,2.1132946,-8.055786,-34.951504,1.0
-103.2907,-111.37348,-106.37608,-109.67005,-104.894104,-105.84386,-104.43329,-99.676735,-114.37172,5.013493,3.00054,2.0498304,-8.055784,-34.95161,1.0
-94.75684,-95.4105,-85.33132,-95.62688,-84.59658,-89.536385,-88.71866,-78.59794,-91.91007,5.3456306,4.3993983,1.7978716,-8.055429,-34.95368,0.0
-99.52654,-114.614876,-95.83362,-114.81749,-96.9682,-95.34441,-96.82359,-96.530914,-114.37482,5.0333347,2.9977245,2.017991,-8.055605,-34.95173,1.0
-91.26625,-82.142494,-102.30563,-83.5879,-102.90736,-95.46401,-92.17804,-100.23726,-93.122185,2.0141735,1.738554,6.2387066,-8.04663,-34.94513,0.0
-102.11539,-109.5216,-105.71014,-109.66968,-96.86247,-90.12148,-98.98137,-97.92856,-114.340416,4.998815,2.998564,2.1517375,-8.055684,-34.951332,1.0
-102.90489,-110.13415,-107.29422,-109.831245,-96.022644,-95.98896,-97.99171,-98.48973,-114.40604,4.989649,3.0094106,2.0623963,-8.055786,-34.951504,1.0
-104.799904,-109.37461,-106.867775,-108.957016,-98.32107,-102.30468,-100.497765,-99.09956,-114.29406,4.9781637,3.0020168,2.0882947,-8.055493,-34.951313,1.0
-106.64528,-108.58662,-107.312996,-108.30181,-104.55956,-103.70914,-103.435974,-101.52053,-114.571045,4.9954367,3.016364,2.0526013,-8.055424,-34.951595,1.0
-98.86794,-114.791145,-96.93431,-115.19621,-98.74078,-95.654755,-98.235886,-98.03789,-114.43886,5.0492067,2.9935489,2.160644,-8.055493,-34.951313,1.0
-91.32598,-88.712166,-100.206566,-81.5124,-103.50504,-94.5693,-94.80667,-102.62189,-96.73468,1.9935453,2.45991,5.441171,-8.04735,-34.947567,0.0
-107.289,-107.91854,-106.306915,-107.563675,-106.30369,-104.79618,-106.95335,-102.43346,-114.55361,4.9863753,3.0202968,2.0741034,-8.055424,-34.951595,1.0
-84.393074,-99.38753,-90.60143,-99.4965,-98.56529,-91.02972,-80.71981,-91.28701,-97.14317,4.1698465,5.112482,1.3437333,-8.05249,-34.956158,0.0
-98.0869,-114.62391,-95.70996,-115.401146,-98.12927,-95.80541,-98.493484,-97.26979,-114.29682,5.041931,2.9858663,2.2429075,-8.055684,-34.951332,1.0
-91.81791,-89.54761,-96.98392,-89.990036,-104.902435,-101.06875,-96.46879,-97.554855,-96.59466,2.9967492,1.7962663,5.0615644,-8.0495,-34.94755,0.0
-80.626434,-95.950745,-87.89425,-97.85988,-97.49581,-89.349594,-87.47809,-100.26254,-86.15502,4.2502227,6.4896526,1.915556,-8.05095,-34.959778,0.0
-103.96329,-114.58681,-99.44555,-113.98392,-98.53796,-96.78882,-98.18327,-100.401855,-114.27801,4.9865503,2.9952145,2.615005,-8.055684,-34.951332,1.0
-80.65801,-94.0949,-84.704124,-92.84177,-94.84319,-93.182816,-89.80517,-97.54787,-96.99077,2.9247315,3.5149553,2.5457902,-8.05038,-34.95314,0.0
-81.96409,-93.86454,-86.07309,-88.93069,-93.69035,-91.1353,-90.69451,-95.373985,-97.18157,2.8301737,3.6721156,2.5322175,-8.05044,-34.95379,0.0
-87.14959,-97.06645,-89.08433,-93.378235,-90.952126,-90.92438,-87.89159,-70.18748,-96.676254,5.083758,3.901185,1.3261987,-8.05551,-34.9537,0.0
-108.80454,-107.47265,-106.63511,-108.20781,-99.1847,-99.12332,-101.60539,-97.99484,-114.3781,5.0112395,2.9850535,2.0441952,-8.055424,-34.951595,1.0
-104.50139,-114.69236,-103.74664,-114.29782,-105.10173,-115.18855,-90.29305,-90.166725,-105.665474,5.0285444,2.989212,2.0538197,-8.055786,-34.951504,1.0
-106.78282,-115.47919,-96.25365,-114.449554,-96.37261,-95.66323,-97.59255,-101.373886,-114.27589,4.875924,3.1070187,2.938249,-8.055493,-34.951313,1.0
-106.38982,-111.1431,-107.038925,-105.80441,-95.84237,-99.73069,-99.50389,-95.93134,-114.56063,4.98919,3.0084922,2.055997,-8.055424,-34.951595,1.0
-91.26419,-96.481705,-90.029655,-92.951996,-84.82847,-93.343056,-79.85083,-68.681725,-92.541214,5.3142014,5.036602,0.82578087,-8.05552,-34.95555,0.0
