rssi_1_1,rssi_1_2,rssi_1_3,rssi_2_1,rssi_2_2,rssi_2_3,rssi_3_1,rssi_3_2,rssi_3_3,delay_1,delay_2,delay_3,lat,lon
-98.3406,-101.80411,-99.836845,-100.31727,-86.641304,-88.93103,-98.964,-96.05878,-115.40948,5.000155,2.9901571,2.844813,-8.055566,-34.9513
-100.643036,-113.45692,-102.35286,-113.611725,-103.61579,-102.64487,-100.50432,-98.334114,-114.22619,4.9676704,3.0504622,1.7949599,-8.055558,-34.95174
-108.4459,-114.89873,-109.15625,-108.38702,-97.0675,-93.97033,-94.20225,-89.5973,-115.04455,4.9689217,3.0417209,2.3454866,-8.055554,-34.951595
-89.627266,-82.32755,-83.25333,-76.83154,-89.75195,-93.57518,-90.84385,-88.05895,-92.34915,1.1002086,4.146962,5.400613,-8.047412,-34.949818
-105.156,-109.30897,-106.71182,-110.41754,-104.727646,-102.562004,-103.17076,-100.275925,-114.8339,4.9944005,3.037779,1.8283206,-8.055542,-34.951664
-99.0253,-98.004364,-98.653046,-98.52958,-88.39444,-90.00673,-98.85635,-97.50361,-115.21709,4.9857893,3.0343423,3.006608,-8.055487,-34.9513
-101.53814,-115.00185,-97.10238,-115.64383,-99.64442,-96.846596,-97.54527,-94.95873,-115.06506,4.9804296,3.0808978,2.2137141,-8.055445,-34.951687
-114.392136,-114.62473,-114.09275,-114.34319,-115.26807,-115.015045,-93.081795,-89.55911,-114.272064,4.931754,3.0759525,1.8626516,-8.055456,-34.951828
-104.638504,-115.01632,-101.72642,-111.283775,-97.12104,-98.09745,-97.361694,-95.91701,-114.81374,4.9451256,2.999378,2.2172663,-8.055536,-34.951645
-101.45208,-114.81727,-97.41002,-115.336845,-97.90883,-96.91488,-97.43073,-95.076416,-115.09092,4.960105,3.0481331,2.1218247,-8.055459,-34.95175
-89.97001,-90.998695,-91.43957,-73.65379,-83.62699,-84.6165,-90.67953,-93.08102,-96.750946,3.3259408,2.255032,3.4189196,-8.051951,-34.950306
-103.58183,-114.34438,-103.69662,-114.31234,-105.24483,-115.20522,-90.75651,-88.201744,-106.054596,5.0148506,3.078274,1.8212692,-8.055582,-34.9517
-100.60151,-114.96921,-96.401054,-115.42858,-99.42785,-97.232124,-96.53814,-92.54778,-114.894775,4.981339,3.0843678,1.8970594,-8.055303,-34.951794
-102.34398,-110.17325,-107.58051,-110.02251,-105.32954,-106.91849,-103.09447,-101.299736,-114.97669,5.0369873,3.063104,1.9391263,-8.055747,-34.951515
-94.65092,-93.51688,-91.92222,-91.54117,-81.01928,-82.46022,-94.07046,-88.0898,-102.05789,5.649583,3.1013093,3.0050993,-8.056488,-34.951466
-96.104904,-105.248604,-98.73023,-105.23715,-104.82187,-107.468704,-105.214554,-93.92421,-100.70266,4.836544,3.248922,1.8811938,-8.055359,-34.95219
-104.29309,-111.216606,-108.44303,-109.969444,-96.56824,-93.02346,-97.59957,-96.57219,-115.165215,5.0260596,3.0483487,1.8595765,-8.055649,-34.95161
-114.885666,-115.20842,-115.82684,-114.85122,-96.36945,-94.49529,-79.19539,-76.91325,-114.6805,4.755547,3.035133,3.0622087,-8.055364,-34.95124
-109.64959,-107.27066,-107.377464,-108.74584,-102.1166,-101.79351,-102.28293,-99.664345,-115.12147,5.018369,3.0120265,1.9692215,-8.055306,-34.951748
-104.4509,-113.233345,-105.27672,-102.85833,-95.81738,-97.39344,-99.86743,-96.04484,-115.27403,4.980991,2.994934,2.1746686,-8.055479,-34.951523
-101.37143,-112.52264,-102.845894,-113.14171,-102.59705,-97.85678,-100.532425,-98.84914,-115.13955,4.9797797,3.026212,1.865584,-8.055571,-34.951702
-99.75059,-99.64406,-99.1415,-98.3397,-85.99962,-85.44103,-98.850975,-95.29658,-115.35197,5.0310106,3.0205698,2.836304,-8.055488,-34.95134
-113.791176,-113.85315,-114.36758,-113.80098,-115.72202,-113.38824,-95.681915,-89.94115,-115.28102,4.995958,3.0867682,1.9950123,-8.055468,-34.95175
-103.99329,-109.439445,-106.27172,-109.49861,-90.81688,-93.05641,-98.48228,-95.52725,-115.06527,5.020805,3.0312939,2.1676457,-8.055695,-34.951477
-106.57187,-114.08833,-106.62388,-114.157875,-106.128365,-113.656265,-100.62581,-99.334854,-110.79209,4.890141,3.024284,1.9855167,-8.055633,-34.951748
-105.089935,-114.67662,-105.10391,-114.902275,-105.337296,-115.29942,-93.56186,-93.10215,-107.93837,4.9519744,3.0764532,1.8888187,-8.055655,-34.951706
-98.97716,-97.381676,-99.61342,-99.500496,-90.93857,-91.537605,-98.89553,-98.70983,-115.19714,5.014102,3.0152395,2.9615765,-8.055523,-34.951244
-99.72767,-113.65215,-100.82755,-113.94216,-101.93224,-98.8401,-98.24537,-99.82238,-115.05173,4.965286,3.054,1.7822053,-8.055489,-34.951756
-93.465576,-92.43713,-88.30961,-58.826588,-77.417366,-82.640564,-90.65959,-97.36274,-98.39256,3.9324698,1.1042566,4.677748,-8.052063,-34.94761
-99.09795,-96.7754,-100.39124,-100.60386,-93.027954,-93.02944,-98.134415,-100.1777,-115.08103,5.0662613,2.9961636,2.9608054,-8.055551,-34.951183
-92.414566,-90.16101,-91.7822,-64.885735,-82.08317,-85.73323,-91.80085,-95.33608,-96.161896,2.6862702,2.0622125,4.468159,-8.05042,-34.94905
-104.100784,-113.35777,-106.59732,-108.83962,-95.91201,-98.70967,-97.09921,-96.159,-115.109245,4.982403,3.0307891,1.8328317,-8.055533,-34.951656
-107.283325,-107.31993,-106.9744,-108.32647,-93.94921,-98.93847,-98.83946,-95.90385,-115.18314,4.99361,3.0405035,2.0191886,-8.055522,-34.951656
-74.26949,-89.3576,-79.825325,-75.60497,-66.91213,-76.923836,-77.10393,-65.558556,-95.57597,4.826426,2.3494542,4.039587,-8.053694,-34.949265
-99.626434,-99.01925,-99.01735,-98.65257,-86.73827,-88.22812,-98.915985,-95.16406,-115.482254,5.02065,3.0208979,2.9434805,-8.055515,-34.9513
-90.944214,-87.971985,-91.49065,-85.951256,-80.18313,-80.22711,-91.32364,-87.908585,-96.64295,4.958919,2.5172682,2.7207708,-8.055534,-34.95081
-104.56322,-112.64661,-108.12439,-106.86813,-98.93611,-97.55537,-98.486374,-97.23467,-114.97956,5.0116744,3.0836112,1.9223092,-8.055601,-34.951664
-61.39514,-73.658844,-61.926815,-40.455227,-59.170265,-57.392937,-98.66829,-55.957695,-89.965836,5.2950726,4.571185,6.8298044,-8.047284,-34.94524
-103.388435,-114.05123,-102.293396,-114.912796,-102.038536,-96.8717,-100.4069,-98.43638,-115.18806,4.9624014,3.0491552,2.7283192,-8.055793,-34.95145
-109.353645,-106.576195,-107.2638,-108.390305,-104.03251,-102.522064,-102.68743,-101.59688,-115.16936,5.0119,3.029077,2.013091,-8.055341,-34.9517
-100.82714,-114.90332,-98.079445,-115.37565,-98.07004,-96.91102,-94.71175,-93.35901,-115.304054,4.9666915,3.0459955,1.774024,-8.055292,-34.95186
-115.63953,-114.79396,-115.90244,-114.9841,-114.31496,-112.17304,-88.98969,-83.70715,-115.43471,4.968443,3.115296,2.1326141,-8.05546,-34.951782
-105.64765,-108.86817,-108.482925,-110.513405,-98.25142,-98.44207,-99.30102,-98.163284,-115.23074,5.0127807,3.0440016,1.8778523,-8.055564,-34.95159
-92.05095,-88.45874,-92.0372,-85.753235,-78.17592,-78.760574,-91.115,-88.06571,-96.89258,5.0135164,2.4918888,2.772252,-8.055586,-34.9507
-109.83496,-107.08456,-107.796524,-109.88209,-97.6078,-101.36247,-100.3897,-96.686226,-115.16255,4.998752,3.0473914,1.9280477,-8.055397,-34.9517
-100.200096,-99.926674,-99.27139,-98.78611,-88.306725,-90.08187,-99.21308,-95.293434,-115.48126,5.0059657,3.0082226,2.9470444,-8.055509,-34.951317
-99.33158,-99.45906,-99.106804,-97.71774,-85.185616,-83.24619,-98.997925,-95.790955,-115.206764,5.0465126,3.0718157,2.9581528,-8.055609,-34.951233
-107.27782,-114.926544,-108.61944,-106.62845,-98.64052,-94.93721,-95.666466,-92.149414,-115.176056,5.001212,3.0401273,2.1504214,-8.0555725,-34.95162
-110.28978,-114.52572,-110.94554,-115.37028,-106.89729,-110.16926,-88.98123,-87.921,-113.570526,4.9094744,3.0079,2.1152332,-8.05569,-34.95173
-84.48866,-100.7441,-83.333786,-102.769196,-102.26375,-88.180176,-95.651215,-112.97409,-83.46525,5.506684,5.5926123,0.30936673,-8.05372,-34.958416
-106.94717,-111.17161,-110.734055,-111.1363,-110.194626,-109.517166,-100.61085,-97.38363,-115.09753,5.010302,3.0904868,1.9820886,-8.0556345,-34.951633
-101.58542,-111.27355,-105.75404,-112.30373,-105.74796,-98.76114,-102.00126,-98.99018,-115.27493,4.993881,3.0504687,2.01376,-8.055675,-34.951546
-114.70719,-114.97575,-115.358635,-114.82831,-96.706474,-93.96964,-82.87207,-78.40203,-114.72798,4.885594,3.068642,2.98674,-8.055608,-34.951412
-84.6372,-91.543106,-83.11936,-76.464355,-87.21527,-86.4828,-88.760376,-93.125786,-94.49088,1.6643647,3.7912037,3.6880367,-8.048515,-34.952396
-99.71779,-114.97302,-98.1075,-114.63509,-100.92395,-98.67775,-96.9953,-97.93444,-114.6752,4.971386,3.0649123,1.8242329,-8.055404,-34.95181
-104.51814,-114.777534,-104.2655,-114.14616,-105.04978,-112.428665,-98.06646,-92.82289,-110.75098,4.920686,3.041236,1.8623449,-8.055529,-34.95177
-98.816124,-96.1276,-98.51382,-99.354866,-90.320244,-89.4934,-98.27344,-101.018845,-114.5743,5.19574,3.0239491,3.35323,-8.055815,-34.950848
-65.465294,-85.282394,-72.280525,-64.46378,-60.32285,-65.957886,-82.35751,-60.197083,-95.58667,5.0254984,2.8221486,5.2669725,-8.051199,-34.94709
-95.309715,-89.262146,-90.50098,-88.72866,-76.500694,-81.41289,-89.23464,-90.02782,-97.371864,5.451753,2.4672852,3.212051,-8.056735,-34.950058
-85.0944,-97.81104,-89.520645,-95.42248,-99.14453,-104.99168,-92.32915,-94.66725,-94.37108,3.8069892,3.9254954,1.7230924,-8.052704,-34.953907
-96.10244,-90.574554,-92.96875,-91.60124,-80.75309,-85.46232,-91.88163,-92.41309,-102.08954,5.3606815,2.653368,3.0774975,-8.056459,-34.950436
-100.03367,-102.469444,-98.60661,-96.37078,-89.076324,-89.69845,-99.987404,-96.730286,-115.46968,4.975977,2.9967382,2.9903808,-8.05541,-34.951347
-115.02188,-114.6664,-115.40757,-114.46253,-116.65831,-114.07745,-93.39967,-87.780754,-115.464966,4.987703,3.1087332,1.9434876,-8.055455,-34.9518
-99.13314,-97.53245,-98.965935,-98.149284,-88.21579,-88.634796,-98.82587,-98.23534,-115.21418,5.0083504,3.059941,2.973172,-8.0555105,-34.951286
-104.84477,-114.625305,-105.40089,-107.421974,-97.43601,-95.52932,-98.33307,-95.317215,-115.070465,4.968908,2.983675,1.9666822,-8.055498,-34.95169
-99.26464,-97.19261,-99.05349,-97.71861,-87.65297,-87.23772,-99.115486,-99.15787,-115.37866,5.025877,3.086413,2.9494743,-8.055516,-34.95124
-105.61916,-109.85379,-108.16355,-110.90155,-95.45336,-96.35552,-98.18302,-95.71455,-115.142555,4.9863796,3.0276804,1.8601923,-8.055624,-34.95163
-104.74365,-105.63006,-105.37578,-105.34484,-94.11039,-94.69199,-87.88981,-67.52676,-105.81951,5.1652265,3.2419894,2.065199,-8.055757,-34.9527
-99.34451,-99.21139,-99.41706,-98.91452,-86.71981,-86.57762,-99.073105,-96.33385,-115.39621,5.017535,3.044345,2.8514504,-8.055559,-34.951317
-102.665535,-113.9767,-101.53758,-114.96464,-97.271774,-94.6024,-96.94748,-96.39435,-115.12426,4.9755855,3.0155206,2.035565,-8.055576,-34.95169
-94.012726,-92.47342,-95.715675,-93.35976,-83.08277,-85.59195,-93.94389,-90.34956,-103.424805,5.3198214,2.6640255,2.8034723,-8.056357,-34.950603
-108.08676,-112.218895,-111.045,-111.235054,-110.398445,-108.31028,-98.45736,-94.64797,-115.42754,5.005844,3.0753999,1.9553224,-8.055573,-34.951702
-95.87357,-92.9207,-88.97896,-58.16286,-77.55739,-83.239365,-89.612686,-96.6926,-98.14686,4.1519604,0.8590665,5.1657925,-8.051995,-34.946896
-100.56531,-99.842316,-99.55638,-98.357155,-87.43622,-88.606926,-99.269165,-98.289474,-115.33719,4.98173,3.0392697,2.828341,-8.055473,-34.95143
-88.993965,-97.66212,-89.36792,-98.99287,-94.5135,-93.0499,-84.11436,-86.53245,-91.945595,5.215777,4.509466,0.6434308,-8.055373,-34.955433
-98.75123,-97.441956,-98.67928,-95.22156,-84.086205,-84.36584,-99.10957,-98.09314,-114.04311,5.101941,3.0544412,2.9062297,-8.055679,-34.951244
-105.78415,-104.618576,-103.833176,-105.15676,-92.60633,-95.37133,-100.062386,-94.90822,-115.34126,5.0209317,2.9811258,2.415719,-8.055434,-34.9515
-100.72167,-114.53307,-100.3676,-114.27763,-105.59486,-101.00722,-101.91171,-97.38377,-114.69186,4.9801373,3.0099452,2.021644,-8.055511,-34.951664
-95.6959,-107.42112,-94.05569,-107.8649,-99.62593,-97.21577,-101.78818,-93.7766,-107.203415,4.981608,3.2093313,2.9133072,-8.055669,-34.951508
-97.14913,-105.73244,-93.53268,-102.09772,-88.95421,-90.35548,-99.77891,-93.995735,-110.8031,4.971544,3.0963004,3.7179766,-8.055888,-34.951115
-99.64907,-100.00864,-99.28999,-98.77432,-86.619484,-87.58296,-98.605804,-95.0458,-115.551445,5.0104113,3.0145752,2.906106,-8.05552,-34.95131
-99.25169,-98.21911,-99.35993,-99.2363,-88.30866,-91.227425,-98.688835,-97.09777,-115.288666,5.030476,3.0091858,2.9223292,-8.055509,-34.951263
-105.75843,-108.77732,-108.09182,-111.1067,-98.26197,-102.04619,-99.86759,-98.571655,-115.00763,4.985782,3.0398245,1.8575242,-8.055588,-34.951626
-92.96652,-92.74879,-87.1668,-64.63891,-75.62028,-83.368225,-88.0377,-96.20173,-98.27369,4.690737,1.2677898,4.3238254,-8.053939,-34.94808
-105.723274,-108.79562,-108.074844,-111.2477,-98.4422,-99.060005,-99.93453,-98.609184,-115.09454,4.9915533,3.0420973,1.873465,-8.055619,-34.95164
-99.65027,-98.889206,-99.08265,-99.11382,-87.52357,-89.93956,-98.8715,-97.23135,-115.24613,4.9953794,3.0182328,2.934095,-8.055524,-34.951336
-83.202286,-102.202896,-80.43866,-105.17609,-100.422424,-86.65704,-100.17506,-120.72385,-83.23134,5.8674445,5.479388,0.53236115,-8.054104,-34.958405
-101.36551,-114.124725,-99.059685,-114.512886,-98.74512,-103.25873,-93.5742,-87.85748,-113.525185,4.9878936,3.0901942,1.8406916,-8.055489,-34.951714
-96.912,-90.41053,-92.215614,-88.69531,-74.772064,-77.096794,-89.64508,-90.435616,-98.53736,5.5276127,2.5246985,3.1619275,-8.056833,-34.950047
-113.42393,-114.19779,-113.55835,-113.04893,-100.53451,-99.16853,-82.18231,-79.8915,-114.04096,4.7912364,3.107408,2.471091,-8.055518,-34.9517
-98.42947,-100.093544,-95.88883,-90.82633,-85.203865,-86.548256,-97.119354,-94.302185,-109.70231,5.3342185,2.8917391,3.4276667,-8.0561495,-34.950634
-104.653404,-114.61652,-104.92243,-114.68754,-104.98104,-115.06933,-94.18977,-91.65692,-108.347435,4.9479017,3.0843287,1.8708233,-8.055599,-34.951717
-109.29915,-106.81628,-107.9457,-109.108246,-105.67742,-103.78403,-102.465935,-101.823135,-115.00361,5.076824,3.0312593,2.0294602,-8.055328,-34.95169
-104.72355,-103.81827,-103.9845,-105.74072,-92.77196,-96.5851,-99.61552,-95.92366,-115.33398,5.0228596,3.0191169,2.3346438,-8.055533,-34.951527
-90.205345,-96.31977,-91.49437,-98.33859,-92.029884,-92.7806,-83.486275,-76.22274,-94.867935,5.330931,4.2274466,0.9226421,-8.055727,-34.95477
-102.60623,-114.58967,-101.77541,-112.86772,-98.25025,-92.02659,-96.133995,-95.24074,-115.17895,4.983333,3.003484,1.796287,-8.055499,-34.951797
-100.09673,-112.3137,-100.090805,-111.87577,-103.23496,-113.95258,-83.64344,-86.78186,-101.47519,5.1643386,3.1393094,1.8966985,-8.055356,-34.95176
-108.31742,-107.667336,-107.48668,-109.002304,-104.88977,-104.20883,-103.79771,-101.75818,-114.79307,5.012544,3.0313864,1.9449502,-8.055388,-34.951683
-101.43052,-114.86106,-98.437035,-114.7066,-99.12537,-96.62525,-98.60158,-95.446075,-115.17502,4.9649343,2.9787169,2.4108875,-8.055586,-34.9516
-99.96084,-115.07659,-96.57113,-115.4943,-98.359924,-96.002525,-95.3164,-92.77625,-115.01633,5.001875,3.0749822,1.7493155,-8.055292,-34.951866
-105.00033,-113.72956,-107.548546,-105.84355,-97.235886,-95.79037,-98.13343,-96.351654,-114.95751,5.0120983,3.055201,1.8409789,-8.055491,-34.95165
-93.66272,-91.45972,-89.96002,-57.695335,-77.58206,-80.84333,-89.279495,-95.62521,-97.88734,4.153023,0.873536,4.9502926,-8.052156,-34.94718
-106.547585,-108.568756,-107.63272,-109.98858,-104.609825,-102.76589,-103.11113,-100.43279,-114.92647,4.995235,3.0118232,1.88275,-8.055498,-34.95165
-94.428185,-89.926895,-90.30416,-75.496704,-72.782425,-76.52087,-89.127556,-89.92104,-97.52453,5.1891537,1.9895232,3.459889,-8.055478,-34.949406
-100.32082,-99.749916,-101.1434,-100.67269,-90.9476,-93.03683,-98.7601,-95.61123,-115.37736,5.0822787,3.0042946,2.8448586,-8.055582,-34.951317
-98.712875,-96.9028,-97.9161,-93.491844,-82.6241,-81.68363,-98.44516,-94.980896,-113.730545,5.1104174,3.0878325,3.0049922,-8.055751,-34.95126
-97.64061,-103.8276,-97.668144,-95.799194,-88.37175,-90.14403,-100.11338,-96.69501,-115.31075,4.9716916,3.0051613,3.1196287,-8.0554695,-34.95127
-102.86682,-111.06173,-106.86873,-111.89855,-94.453674,-103.374466,-97.70293,-97.02047,-114.864944,4.982375,3.038533,1.9596262,-8.055641,-34.951572
-99.55517,-98.250916,-99.97808,-100.487,-91.85799,-92.75963,-99.03057,-97.97236,-115.37403,5.026007,2.9910967,2.9588482,-8.055576,-34.95123
-95.05319,-97.91631,-97.8435,-98.99967,-98.1615,-101.86179,-84.36232,-70.2463,-95.73871,5.397249,3.7659886,1.2810036,-8.056081,-34.953915
-92.48763,-98.22606,-88.90843,-101.132,-96.39079,-91.73191,-88.40539,-96.62666,-91.86744,5.6582994,3.9307733,0.5368883,-8.056492,-34.954796
-76.83812,-88.52798,-78.080696,-88.22841,-92.65386,-90.17717,-87.2809,-95.81525,-94.01193,2.1554742,4.928801,2.2477572,-8.048779,-34.955505
-101.43652,-113.13417,-101.13012,-112.69606,-104.04967,-114.83691,-87.97317,-87.52002,-102.81631,5.144413,3.1193607,1.8501797,-8.055466,-34.95167
-95.240364,-90.72907,-89.9831,-82.73004,-77.093994,-83.09549,-86.70627,-93.35456,-97.74835,5.4740453,2.0124464,3.9351656,-8.056417,-34.948784
-91.904526,-97.3644,-93.20503,-99.22049,-94.47429,-92.06556,-80.443306,-72.98666,-93.86644,5.3763447,4.494293,0.5800161,-8.055859,-34.95544
-88.20585,-87.947975,-88.27885,-80.98603,-86.16894,-87.8093,-90.83269,-92.466805,-95.81652,3.4975066,2.6570446,2.9904275,-8.05211,-34.951065
-102.90148,-114.59066,-101.375984,-114.6879,-102.74998,-107.28547,-96.09883,-89.798294,-112.022354,4.9660983,3.0874195,1.6629667,-8.05537,-34.951862
-100.72839,-114.4319,-98.16708,-115.104,-97.57678,-97.78796,-95.85923,-93.002174,-114.889984,4.9823227,3.0312119,1.7345098,-8.055361,-34.951866
-74.662506,-84.869,-76.18861,-86.83679,-89.727455,-90.78508,-84.75061,-92.34885,-91.80824,1.8792684,5.3891497,2.7014625,-8.047801,-34.955776
-100.49085,-114.68086,-98.28802,-115.08496,-99.66867,-96.37299,-96.59356,-96.819496,-114.878265,4.976005,3.0343823,1.8053507,-8.055394,-34.95183
-115.283104,-114.686264,-115.607445,-114.4008,-99.49368,-95.979164,-85.00956,-77.12698,-115.09839,4.965702,3.095289,2.7647772,-8.055603,-34.951546
-90.465836,-90.95263,-90.2352,-58.32015,-76.09583,-79.03078,-90.08363,-96.61667,-97.45377,3.4519575,1.3925436,4.401544,-8.051561,-34.948383
-102.76521,-110.55921,-108.37035,-111.39632,-94.3842,-107.184654,-98.68342,-92.91822,-114.73389,5.0178742,3.0337138,2.0625315,-8.055626,-34.95153
-101.67104,-111.26185,-105.40399,-111.93334,-101.517654,-104.48867,-100.70322,-99.28863,-114.90844,4.975178,3.0347884,1.8621832,-8.055673,-34.95163
-83.79227,-91.844246,-85.391884,-86.33421,-91.31579,-89.586525,-89.95635,-92.86484,-96.05201,2.6603823,3.5740108,2.5657187,-8.050777,-34.953087
-107.1205,-112.777954,-110.668755,-112.16613,-108.837456,-113.2066,-98.33879,-96.35744,-113.67865,4.9342685,3.062494,1.9484489,-8.055709,-34.951664
-99.11928,-97.83141,-99.9972,-100.50659,-90.741356,-91.91746,-98.404564,-98.01001,-115.30165,5.038593,2.9954972,2.9680552,-8.055569,-34.95121
-99.92248,-86.95289,-91.54433,-69.95459,-84.26236,-93.0447,-94.633934,-95.58443,-95.134315,2.7120554,2.1619356,5.6026897,-8.049244,-34.947643
-87.06047,-99.78626,-89.33826,-102.38559,-99.28826,-92.35503,-84.32695,-94.290344,-88.93716,5.2199388,5.277913,0.30084082,-8.054593,-34.957336
-108.12143,-108.32851,-107.592606,-109.41984,-101.19455,-100.863335,-101.23543,-97.99851,-115.29066,5.0194345,3.0226238,1.9302726,-8.0554695,-34.951664
-101.59384,-114.847115,-99.73581,-114.442245,-102.71009,-103.78256,-95.68914,-94.52452,-112.990875,4.966769,3.0701845,1.687561,-8.055383,-34.951828
-104.74063,-114.45132,-104.00981,-114.61918,-107.0778,-115.67942,-100.91727,-94.67568,-108.95849,4.9404516,3.1930995,2.100805,-8.055654,-34.951794
-92.929634,-98.35588,-89.4746,-104.216225,-94.49523,-88.23436,-88.76875,-104.26842,-93.47855,6.068819,3.8272016,1.1494747,-8.057789,-34.953358
-98.42108,-98.221565,-100.41759,-99.549904,-89.939964,-86.5042,-98.392746,-95.46234,-115.29894,5.0609083,3.0937798,2.8079815,-8.055605,-34.951313
-100.94915,-100.93861,-99.61169,-99.62433,-88.44801,-90.801,-99.71546,-94.63823,-115.42156,5.0243597,2.9903405,2.8898485,-8.055497,-34.951344
-105.271675,-114.915596,-106.74556,-105.847755,-99.07329,-95.30692,-98.17971,-95.61119,-115.24901,4.996361,3.0115197,1.898099,-8.055461,-34.951653
-110.5045,-114.29052,-110.913956,-114.121414,-110.18076,-113.96721,-90.79926,-91.263466,-112.91804,4.902291,3.0829277,1.8868737,-8.055615,-34.95184
-115.31871,-114.730934,-115.19034,-114.52403,-116.57597,-114.78115,-90.537926,-85.27652,-115.022026,4.9438295,3.088892,1.8609163,-8.05543,-34.95188
-92.20376,-89.25394,-87.75332,-66.978615,-77.03582,-84.32237,-88.28535,-93.292145,-97.706345,4.4906044,1.4224658,3.9244907,-8.053666,-34.948563
-104.091415,-102.55971,-102.54612,-103.31056,-90.73673,-92.53781,-99.56029,-95.48521,-115.47894,5.0180516,3.0157847,2.5100784,-8.055473,-34.951504
-82.46485,-88.22142,-86.41566,-85.727196,-93.43647,-87.67132,-91.83764,-92.93094,-95.66075,2.9439983,3.6277032,2.405248,-8.050996,-34.953102
-91.235855,-92.54305,-91.87179,-93.80135,-87.40846,-89.65764,-87.579666,-77.854324,-96.16494,5.3179035,3.8126562,1.4530841,-8.055799,-34.953873
-99.26953,-102.32695,-99.80805,-98.85604,-86.7841,-83.2235,-98.29797,-95.954475,-115.64843,5.017894,3.0589857,2.8587415,-8.055592,-34.951363
-106.49402,-114.514114,-105.1496,-116.418625,-100.01192,-102.10873,-84.455025,-81.51044,-114.329414,4.9160852,3.0264132,2.1494124,-8.055384,-34.951817
